Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario,Prezzo di acquisto," IVA",Prezzo listino,IVA %,Margine,Costo,Prezzo di vendita,Data,Variazione prezzo
Spolverini,"September 21, 2024",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,L,Spolverini,Donna,Corsico Milano,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverini,"September 21, 2024",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Nero,51,Spolverini,Donna,Corsico Milano,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverini,"September 21, 2024",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,2XL,Spolverini,Donna,Corsico Milano,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverini,"September 21, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,L,Spolverini,Donna,Corsico Milano,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverini,"September 21, 2024",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Celeste,M,Spolverini,Donna,Corsico Milano,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverini,"September 21, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,L,Spolverini,Donna,Corsico Milano,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Piumino,"September 21, 2024",Piuma Over (https://www.notion.so/Piuma-Over-4e7852d3b8bf48b0b8e90ed85cc8e2bb?pvs=21),Marrone,L,Piumino,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Pelliccia,"September 21, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Nero,42,Pelliccia,Donna,Corsico Milano,No,-125,225,56.75,168.25,11.35,,5,51.75,100,,,,,,
Impermeabile,"September 21, 2024",Neoprene Uomo (https://www.notion.so/Neoprene-Uomo-115f56f3c32b80919a35f862a4b4cf83?pvs=21),Nero,L,Impermeabili,Uomo,Corsico Milano,No,,65,42.95,22.05,1.533928571429,,28,14.95,65,,,,,,
Gilet,"September 21, 2024",Gilet Uomo (https://www.notion.so/Gilet-Uomo-12926fe15a294a75a5f174f080d566a4?pvs=21),Nero,L,Gilet,Uomo,Corsico Milano,No,,25,16.25,8.75,1.547619047619,,10.5,5.75,25,,,,,,
Pelle Barone,"September 21, 2024",Pelle Sofia (https://www.notion.so/Pelle-Sofia-115f56f3c32b80fe8941d9fc130cce03?pvs=21),Marrone,2XL,Pelle,Donna,Corsico Milano,No,19,230,162.9,67.1,1.480909090909,,110,52.9,249,,,,,,
Pelle Barone,"September 21, 2024",Pelle Chiodo Donna (https://www.notion.so/Pelle-Chiodo-Donna-115f56f3c32b80a49a9dc3a864003fe1?pvs=21),Nero,M,Pelle,Donna,Corsico Milano,No,14,245,161.35,83.65,1.536666666667,,105,56.35,259,,,,,,
Pelle Barone,"September 21, 2024",Pelle Sally (https://www.notion.so/Pelle-Sally-115f56f3c32b80a99b74cc787cf61d9e?pvs=21),Nero,S,Pelle,Donna,Corsico Milano,No,49,200,158,42,1.410714285714,,112,46,249,,,,,,
Pelle Barone,"September 21, 2024",Pelle Sofia (https://www.notion.so/Pelle-Sofia-115f56f3c32b80fe8941d9fc130cce03?pvs=21),Grigio,M,Pelle,Donna,Corsico Milano,No,29,220,160.6,59.4,1.46,,110,50.6,249,,,,,,
Pelle Barone,"September 21, 2024",Pelle Sofia Crust (https://www.notion.so/Pelle-Sofia-Crust-116f56f3c32b80fcb19ef42251c0e8b2?pvs=21),Cuoio,XL,Pelle,Donna,Corsico Milano,No,19,280,189.4,90.6,1.5152,,125,64.4,299,,,,,,
Pelle Barone,"September 21, 2024",Pelle Michele (https://www.notion.so/Pelle-Michele-115f56f3c32b809bb1d0f5578eb2eda3?pvs=21),Nero,2XL,Pelle,Uomo,Corsico Milano,No,19,270,187.1,82.9,1.4968,,125,62.1,289,,,,,,
Pelle Barone,"September 21, 2024",Pelle Chiodo Donna (https://www.notion.so/Pelle-Chiodo-Donna-115f56f3c32b80a49a9dc3a864003fe1?pvs=21),Nero,S,Pelle,Uomo,Corsico Milano,No,-11,270,167.1,102.9,1.591428571429,,105,62.1,259,,,,,,
Parka,"September 21, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Verde,L,Parka,Donna,Corsico Milano,No,,60,28.8,31.2,1.92,,15,13.8,60,,,,,,
K-Way pesanti,"September 21, 2024",K-Way Peso Uomo (https://www.notion.so/K-Way-Peso-Uomo-48b979b98fe84496b9787c28cffe5293?pvs=21),Verde,L,K-Way,Uomo,Corsico Milano,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
K-Way pesanti,"September 21, 2024",K-Way Peso Corto (https://www.notion.so/K-Way-Peso-Corto-9bdc95352b494f0d92258347c11853d1?pvs=21),Blu,M,K-Way,Donna,Corsico Milano,No,,55,30.65,24.35,1.702777777778,,18,12.65,55,,,,,,
K-Way pesanti,"September 21, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Bianco,S,K-Way,Donna,Corsico Milano,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
K-Way pesanti,"September 21, 2024",Neoprene Lungo IS (https://www.notion.so/Neoprene-Lungo-IS-115f56f3c32b80639e13f56076072178?pvs=21),Nero,2XL,K-Way,Donna,Corsico Milano,No,,85,51.55,33.45,1.6109375,,32,19.55,85,,,,,,
K-Way pesanti,"September 21, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Bianco,S,K-Way,Donna,Corsico Milano,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
K-Way pesanti,"September 21, 2024",K-Way Peso Uomo (https://www.notion.so/K-Way-Peso-Uomo-48b979b98fe84496b9787c28cffe5293?pvs=21),Verde,4XL,K-Way,Uomo,Corsico Milano,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
K-Way pesanti,"September 21, 2024",K-Way Peso Uomo (https://www.notion.so/K-Way-Peso-Uomo-48b979b98fe84496b9787c28cffe5293?pvs=21),Verde,2XL,K-Way,Uomo,Corsico Milano,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Fucsia,XL,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Verde,XL,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,XL,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Verde,S,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Tortora,S,Impermeabili,Donna,Corsico Milano,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Verde,S,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Verde,2XL,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,M,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Tortora,2XL,Impermeabili,Donna,Corsico Milano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 21, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Bianco,XL,Impermeabili,Donna,Corsico Milano,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
Impermeabili,"September 21, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Bianco,S,Impermeabili,Donna,Corsico Milano,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"September 22, 2024",65 Dritto-Lungo (https://www.notion.so/65-Dritto-Lungo-115f56f3c32b80c79ba1cecdafadc402?pvs=21),Bianco,S,Impermeabili,Donna,Legnano,No,,65,29.95,35.05,1.996666666667,,15,14.95,65,,,,,,
Impermeabili,"September 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,L,Impermeabili,Donna,Legnano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 22, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Bianco,L,Impermeabili,Donna,Legnano,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
Impermeabili,"September 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,XL,Impermeabili,Donna,Legnano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Fucsia,2XL,Impermeabili,Donna,Legnano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 22, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Verde,XL,Impermeabili,Donna,Legnano,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabili,"September 22, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Verde,2XL,Impermeabili,Donna,Legnano,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabili,"September 22, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Verde,2XL,Impermeabili,Donna,Legnano,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
Impermeabili,"September 22, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Nero,M,Impermeabili,Donna,Legnano,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"September 22, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Verde,L,Impermeabili,Donna,Legnano,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"September 22, 2024",65 Dritto-Lungo (https://www.notion.so/65-Dritto-Lungo-115f56f3c32b80c79ba1cecdafadc402?pvs=21),Marrone,S,Impermeabili,Donna,Legnano,No,,65,29.95,35.05,1.996666666667,,15,14.95,65,,,,,,
Impermeabili,"September 22, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Verde,L,Impermeabili,Donna,Legnano,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabili,"September 22, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Bianco,L,Impermeabili,Donna,Legnano,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"September 22, 2024",65 Gilet (https://www.notion.so/65-Gilet-115f56f3c32b80fa8076ea2d9695fcaf?pvs=21),Verde,M,Impermeabili,Donna,Legnano,No,,65,29.95,35.05,1.996666666667,,15,14.95,65,,,,,,
Impermeabili,"September 22, 2024",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Fucsia,L,Impermeabili,Donna,Legnano,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabili,"September 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Fucsia,2XL,Impermeabili,Donna,Legnano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Nero,M,Impermeabili,Donna,Legnano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabili,"September 22, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Blu,XL,Impermeabili,Donna,Legnano,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Impermeabili,"September 22, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Tortora,XL,Impermeabili,Donna,Legnano,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Fucsia,XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Celeste,S,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Celeste,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Beige,47,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Blu,58,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Fly CE (https://www.notion.so/Fly-CE-115f56f3c32b80ac8b29f744443aa499?pvs=21),Blu,M,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Celeste,54,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Blu,L,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Celeste,46,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Nero,S,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Verde,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Nero,XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Beige,50,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Blu,54,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Blu,54,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Oliva,56,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Uomo Giacca (https://www.notion.so/Uomo-Giacca-115f56f3c32b80fba6e8e8e6dc36595c?pvs=21),Nero,M,100G,Uomo,Legnano,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Blu,56,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Celeste,L,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Nero,XL,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Verde Fluo,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Bianco,48,100G,Donna,Legnano,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Oliva,58,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Fly CE (https://www.notion.so/Fly-CE-115f56f3c32b80ac8b29f744443aa499?pvs=21),Blu,S,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Uomo Giacca (https://www.notion.so/Uomo-Giacca-115f56f3c32b80fba6e8e8e6dc36595c?pvs=21),Blu,S,100G,Uomo,Legnano,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Bianco,46,100G,Donna,Legnano,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"September 22, 2024",Fly Giacca (https://www.notion.so/Fly-Giacca-115f56f3c32b804297cfde9efb04945a?pvs=21),Rosa,4XL,100G,Donna,Legnano,No,-10,55,31.65,23.35,1.665789473684,,19,12.65,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Nero,L,100G,Donna,Legnano,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,S,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Blu,L,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Nero,XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Beige,52,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Celeste,50,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Bianco,48,100G,Donna,Legnano,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Uomo Easy CF (https://www.notion.so/Uomo-Easy-CF-115f56f3c32b8013bcade13091e5b47b?pvs=21),Blu,3XL,100G,Uomo,Legnano,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
100g,"September 22, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Fucsia,2XL,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Bianco,L,100G,Donna,Legnano,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",Fly CE (https://www.notion.so/Fly-CE-115f56f3c32b80ac8b29f744443aa499?pvs=21),Bianco,XL,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Rosa,52,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Beige,46,100G,Donna,Legnano,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"September 22, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Beige,48,100G,Donna,Legnano,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"September 22, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Celeste,52,100G,Donna,Legnano,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"September 22, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Verde Fluo,M,100G,Donna,Legnano,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
